dog_id,gender,pet_breed,dob,dod,is_neutered
20896,Male,Mixed Breed,2016-08-05 00:00:00+00:00,,True
20897,Male,Great Dane,2015-06-11 00:00:00+00:00,,True
20898,Male,Chihuahua,2015-07-07 00:00:00+00:00,,True
20899,Male,Terrier,2012-11-13 12:30:00+00:00,,True
20900,Female,"Retriever, Labrador",2015-03-25 00:00:00+00:00,,True
20901,Male,Pug,2017-04-07 00:00:00+00:00,,True
20902,Female,"Terrier, Yorkshire",2009-07-21 00:00:00+00:00,,True
20903,Female,"Pinscher, Doberman",2014-04-10 00:00:00+00:00,,True
20904,Female,Chihuahua,2015-04-12 00:00:00+00:00,,True
20905,Male,Corgi,2018-06-28 16:18:00+00:00,,True
20906,Male,"Shepherd, German",2017-08-02 12:42:00+00:00,,True
20907,Female,"Terrier, American Pit Bull",2016-12-14 13:31:00+00:00,,True
20908,Female,Chow Chow,2009-03-30 14:24:00+00:00,,True
20909,Male,Terrier,2016-10-23 00:00:00+00:00,,True
20910,Male,"Bulldog, English",2010-09-12 15:58:00+00:00,2020-03-07T00:00:00.000Z,True
20911,Female,Siberian Husky,2015-10-09 17:23:00+00:00,,True
20912,Female,Mixed Breed,2016-02-19 00:00:00+00:00,,True
20913,Female,Pomeranian,2010-09-03 09:53:00+00:00,,True
20914,Male,Pug,2018-10-01 00:00:00+00:00,,True
20915,Male,"Retriever, Golden",2012-05-02 00:00:00+00:00,,True
20916,Male,"Retriever, Labrador",2008-10-23 15:28:00+00:00,2020-09-30T00:00:00.000Z,True
20917,Male,"Mountain Dog, Bernese",2018-01-24 00:00:00+00:00,,True
20918,Male,Brittany,2015-01-14 00:00:00+00:00,,True
20919,Female,Retriever,2016-12-12 09:04:00+00:00,,True
20920,Male,"Schnauzer, Miniature",2010-02-21 09:52:00+00:00,,True
20921,Male,"Retriever, Labrador",2018-04-04 06:55:00+00:00,,True
20922,Male,Rhodesian Ridgeback,2016-06-01 12:03:00+00:00,,True
20923,Female,Chihuahua,2012-12-02 09:01:00+00:00,,True
20924,Female,Pit Bull,2017-07-30 18:00:00+00:00,,True
20925,Female,Pomeranian,2014-09-19 13:13:00+00:00,,True
20926,Male,"Bulldog, French",2014-07-25 00:00:00+00:00,,True
20927,Female,"Retriever, Labrador",2016-03-10 15:59:00+00:00,,True
20928,Female,Mixed Breed,2007-08-01 00:00:00+00:00,,True
20929,Male,"Foxhound, American",2019-01-10 00:00:00+00:00,,True
20930,Male,Pit Bull,2015-11-22 00:00:00+00:00,,True
20931,Female,Pug,2009-07-13 00:00:00+00:00,,True
20932,Male,"Retriever, Golden",2014-11-21 00:00:00+00:00,,True
20933,Male,Chihuahua,2007-09-25 00:00:00+00:00,,True
20934,Female,Shih Tzu,2017-04-10 00:00:00+00:00,,True
20935,Female,Schnauzer,2014-06-28 12:05:00+00:00,,True
20936,Female,"Collie, Border",2015-03-04 00:00:00+00:00,,True
20937,Female,"Terrier, Yorkshire",2018-01-23 13:27:00+00:00,,True
20938,Female,"Shepherd, Dutch",2015-10-20 10:42:00+00:00,,True
20939,Female,Chihuahua,2014-07-04 00:00:00+00:00,,True
20940,Male,"Retriever, Labrador",2017-06-18 10:00:00+00:00,,True
20941,Male,"Bulldog, English",2017-11-25 14:08:00+00:00,,True
20942,Male,"Hound, Plott",2017-05-03 08:13:00+00:00,,True
20943,Male,Pit Bull,2014-05-20 00:00:00+00:00,,False
20944,Male,"Pinscher, Doberman",2019-06-04 00:00:00+00:00,,False
20945,Female,Mixed Breed,2016-01-23 14:29:00+00:00,,True
20946,Female,Pit Bull,2008-09-17 15:18:00+00:00,,True
20947,Male,"Bulldog, American",2010-11-26 00:00:00+00:00,,True
20948,Male,Boxer,2017-12-01 00:00:00+00:00,,True
20949,Female,"Shepherd, German",2016-04-29 10:02:00+00:00,,True
20950,Male,Pit Bull,2015-05-06 00:00:00+00:00,,True
20951,Male,Maltese,2007-03-22 00:00:00+00:00,,True
20952,Male,Mastiff,2017-05-08 00:00:00+00:00,,True
20953,Female,A Mississippi,2017-03-20 12:55:00+00:00,,False
20954,Female,"Poodle, Miniature",2004-07-20 00:00:00+00:00,,True
20955,Female,Mixed Breed,2014-09-13 00:00:00+00:00,,True
20956,Female,"Shepherd, Australian",2007-01-01 00:00:00+00:00,,True
20957,Male,Poodle,2011-12-05 00:00:00+00:00,,True
20958,Male,"Hound, Basset",2010-12-06 15:06:00+00:00,,True
20959,Female,"Retriever, Labrador",2017-12-09 00:00:00+00:00,,True
20960,Male,"Bulldog, American",2016-03-23 00:00:00+00:00,,True
20961,Female,Pit Bull,2018-11-10 11:13:00+00:00,,False
20962,Female,"Retriever, Labrador",2014-01-20 15:52:00+00:00,,True
20963,Male,Bichon Frise,2011-11-15 17:46:00+00:00,,True
20964,Male,Maltese,2013-05-10 00:00:00+00:00,,True
20965,Female,"Terrier, Soft-Coated Wheaten",2012-06-26 16:27:00+00:00,2021-05-21T00:00:00.000Z,True
20966,Female,"Shepherd, Australian",2016-05-11 00:00:00+00:00,,True
20967,Female,Shih Tzu,2019-01-15 00:00:00+00:00,,True
20968,Male,Rottweiler,2011-08-22 16:34:00+00:00,2020-02-20T00:00:00.000Z,True
20969,Female,"Retriever, Labrador",2007-01-22 12:32:00+00:00,2019-10-05T00:00:00.000Z,True
20970,Male,"Terrier, Jack Russell",2010-03-30 00:00:00+00:00,,True
20971,Male,Poodle,2011-01-11 00:00:00+00:00,,True
20972,Female,Great Dane,2017-07-21 18:21:00+00:00,,True
20973,Male,"Pinscher, Miniature",2009-05-26 14:04:00+00:00,,True
20974,Male,Pit Bull,2017-01-24 14:14:00+00:00,,True
20975,Male,"Shepherd, German",2017-08-09 00:00:00+00:00,,True
20976,Male,"Shepherd, English",2017-08-21 09:53:00+00:00,,True
20977,Male,"Retriever, Labrador",2017-02-08 10:14:00+00:00,,True
20978,Male,Bichon Frise,2004-06-25 00:00:00+00:00,,True
20979,Male,Hound,2016-08-05 00:00:00+00:00,,True
20980,Female,"Retriever, Golden",2017-08-03 00:00:00+00:00,,True
20981,Male,"Pinscher, Doberman",2017-10-15 13:58:00+00:00,,False
20982,Male,Chihuahua,2016-06-20 00:00:00+00:00,,False
20983,Female,"Shepherd, German",2016-02-10 00:00:00+00:00,,False
20984,Male,"Shepherd, Australian",2016-06-04 00:00:00+00:00,,True
20985,Male,"Retriever, Labrador",2014-07-26 00:00:00+00:00,,True
20986,Female,Rottweiler,2017-04-10 11:37:00+00:00,,True
20987,Male,Dogo Argentino,2018-07-08 00:00:00+00:00,,True
20988,Female,Chihuahua,2012-12-04 00:00:00+00:00,,True
20989,Male,"Shepherd, German",2011-06-22 11:21:00+00:00,,False
20990,Female,Chihuahua,2016-05-05 13:02:00+00:00,,True
20991,Female,Boxer,2018-02-04 14:08:00+00:00,,True
20992,Male,Beagle,2018-09-23 08:18:00+00:00,,True
20993,Male,"Terrier, Staffordshire Bull",2014-09-29 00:00:00+00:00,2021-02-10T00:00:00.000Z,True
20994,Female,Cock-A-Poo,2010-06-05 18:39:00+00:00,,True
20995,Male,Boxer,2012-01-20 00:00:00+00:00,,True
20996,Male,"Retriever, Labrador",2018-08-21 12:11:00+00:00,,True
20997,Male,"Pinscher, Doberman",2017-03-25 08:55:00+00:00,,True
20998,Male,"Bulldog, French",2013-07-06 00:00:00+00:00,,True
20999,Female,Pug,2017-12-20 00:00:00+00:00,,True
21000,Male,Samoyed,2014-06-20 00:00:00+00:00,,True
21001,Male,"Pinscher, Miniature",2012-10-27 10:49:00+00:00,,True
21002,Female,"Collie, Border",2011-02-07 10:05:00+00:00,2020-11-01T13:32:58.000Z,True
21003,Female,"Poodle, Miniature",2011-02-24 00:00:00+00:00,,True
21004,Male,Beagle,2017-03-15 13:58:00+00:00,,True
21005,Male,Terrier,2008-12-20 00:00:00+00:00,,True
21006,Female,Terrier,2016-02-21 00:00:00+00:00,,True
21007,Male,Maltese,2012-08-05 00:00:00+00:00,,True
21008,Female,Catahoula Leopard Dog,2017-10-25 00:00:00+00:00,,True
21009,Female,"Terrier, Soft-Coated Wheaten",2007-08-01 00:00:00+00:00,,True
21010,Male,"Retriever, Golden",2016-10-13 15:53:00+00:00,,True
21011,Male,"Retriever, Labrador",2017-09-20 18:04:00+00:00,,True
21012,Male,"Retriever, Labrador",2018-11-16 00:00:00+00:00,,True
21013,Male,"Retriever, Golden",2015-03-06 12:36:00+00:00,,True
21014,Male,"Retriever, Golden",2015-07-22 14:13:00+00:00,,True
21015,Female,Pug,2017-01-06 00:00:00+00:00,,True
21016,Female,Husky,2016-06-04 00:00:00+00:00,,True
21017,Male,Beagle,2010-08-24 08:01:00+00:00,2020-02-17T15:13:45.000Z,True
21018,Male,"Terrier, Irish",2018-11-15 00:00:00+00:00,,True
21019,Female,Shih Tzu,2008-01-31 23:00:00+00:00,,True
21020,Male,Chihuahua,2007-12-06 00:00:00+00:00,,True
21021,Male,"Shepherd, German",2006-04-30 14:31:00+00:00,2021-05-26T14:37:43.000Z,True
21022,Male,Beagle,2017-03-29 00:00:00+00:00,,True
21023,Female,"Terrier, Yorkshire",2009-06-22 00:00:00+00:00,,True
21024,Male,"Retriever, Golden",2017-11-03 00:00:00+00:00,,True
21025,Male,Boxer,2011-03-16 16:02:00+00:00,2021-01-19T00:00:00.000Z,True
21026,Male,Chihuahua,2016-01-19 14:46:00+00:00,,True
21027,Male,"Retriever, Labrador",2011-08-15 00:00:00+00:00,,True
21028,Female,Shih Tzu,2013-07-13 16:18:00+00:00,2021-02-26T15:09:45.000Z,True
21029,Male,Maltese,2009-11-25 00:00:00+00:00,,True
21030,Male,Mixed Breed,2015-11-23 00:00:00+00:00,,True
21031,Male,Sheltie,2017-01-12 00:00:00+00:00,,True
21032,Male,Mixed Breed,2018-01-12 13:02:00+00:00,,True
21033,Male,Husky,2018-07-14 17:01:00+00:00,,True
21034,Male,Mixed Breed,2006-05-18 15:52:00+00:00,,True
21035,Female,Pit Bull,2010-03-22 00:00:00+00:00,,True
21036,Male,Shih Tzu,2011-07-28 00:00:00+00:00,,True
21037,Male,Mastiff,2017-06-15 10:06:00+00:00,,False
21038,Female,"Terrier, Silky",2011-04-04 00:00:00+00:00,2021-07-13T00:00:00.000Z,True
21039,Female,Chihuahua,2009-01-30 13:15:00+00:00,,True
21040,Female,Husky,2016-11-09 08:07:00+00:00,,True
21041,Male,"Shepherd, German",2019-07-17 00:00:00+00:00,,True
21042,Male,"Dachshund, Smooth Haired",2015-04-07 13:46:00+00:00,,True
21043,Male,Mixed Breed,2014-10-10 00:00:00+00:00,,True
21044,Male,Poodle,2015-05-11 00:00:00+00:00,,True
21045,Female,Mixed Breed,2011-08-07 16:30:00+00:00,,True
21046,Male,"Spaniel, Cocker",2015-05-03 00:00:00+00:00,,True
21047,Female,Shepherd,2013-04-20 00:00:00+00:00,,True
21048,Female,"Terrier, Yorkshire",2014-05-28 00:00:00+00:00,,True
21049,Male,Terrier,2009-03-15 00:00:00+00:00,,True
21050,Male,Mastiff,2017-02-01 00:00:00+00:00,,True
21051,Male,"Terrier, American Staffordshire",2016-05-07 16:38:00+00:00,,True
21052,Male,Maltese,2017-04-01 00:00:00+00:00,,True
21053,Male,"Terrier, Yorkshire",2015-07-08 15:10:00+00:00,,True
21054,Male,"Shepherd, German",2017-05-26 16:08:00+00:00,,True
21055,Female,Schnauzer,2010-08-26 13:40:00+00:00,,True
21056,Female,Mixed Breed,2014-02-01 10:08:00+00:00,,True
21057,Male,"Retriever, Golden",2015-06-20 00:00:00+00:00,,True
21058,Male,"Spaniel, Cocker",2014-11-12 00:00:00+00:00,,False
21059,Female,Boxer,2014-08-08 15:02:00+00:00,2021-05-13T00:00:00.000Z,True
21060,Female,Dachshund,2013-11-15 00:00:00+00:00,,True
21061,Male,Shih Tzu,2016-11-13 17:27:00+00:00,,True
21062,Male,"Collie, Border",2017-08-13 13:42:00+00:00,,True
21063,Male,Pug,2013-04-27 16:39:00+00:00,,True
21064,Male,Shih Tzu,2015-07-29 00:00:00+00:00,,True
21065,Female,"Retriever, Labrador",2013-06-22 00:00:00+00:00,,True
21066,Male,Pit Bull,2012-03-20 00:00:00+00:00,,True
21067,Male,"Terrier, Yorkshire",2017-12-09 00:00:00+00:00,,True
21068,Male,Siberian Husky,2015-10-07 09:55:00+00:00,,True
21069,Male,Great Pyrenees,2018-04-15 00:00:00+00:00,,True
21070,Male,"Bulldog, French",2015-06-17 00:00:00+00:00,,True
21071,Female,"Retriever, Labrador",2018-11-20 13:59:00+00:00,,True
21072,Male,Belgian Malinois,2015-02-11 15:23:00+00:00,,False
21073,Male,Pomeranian,2017-03-30 00:00:00+00:00,,True
21074,Female,Shepherd,2014-09-26 00:00:00+00:00,2021-07-19T10:43:54.000Z,True
21075,Female,"Shepherd, German",2014-04-12 09:03:00+00:00,,True
21076,Male,Portuguese Water Dog,2017-10-22 00:00:00+00:00,,True
21077,Male,"Spaniel, American Cocker",2017-12-08 00:00:00+00:00,,True
21078,Male,Terrier,2013-03-13 00:00:00+00:00,,True
21079,Male,Samoyed,2017-11-18 00:00:00+00:00,,True
21080,Female,Chihuahua,2018-06-07 17:35:00+00:00,,True
21081,Male,"Terrier, Boston",2014-11-14 00:00:00+00:00,,True
21082,Female,Greyhound,2013-02-02 00:00:00+00:00,,True
21083,Female,Shih Tzu,2010-08-16 15:09:00+00:00,,True
21084,Female,Mixed Breed,2017-04-04 00:00:00+00:00,,True
21085,Female,"Retriever, Labrador",2014-08-21 00:00:00+00:00,,True
21086,Female,"Shepherd, Australian",2018-07-26 00:00:00+00:00,,True
21087,Female,Boxer,2014-03-15 00:00:00+00:00,,True
21088,Male,Boxer,2011-10-14 00:00:00+00:00,,True
21089,Male,"Terrier, American Staffordshire",2018-12-14 00:00:00+00:00,,False
21090,Male,"Shepherd, German",2017-06-16 00:00:00+00:00,,True
21091,Female,"Schnauzer, Miniature",2014-12-07 00:00:00+00:00,,True
21092,Male,"Pinscher, Miniature",2010-05-22 16:51:00+00:00,,True
21093,Female,Bichon Frise,2009-02-03 00:00:00+00:00,2020-07-16T00:00:00.000Z,True
21094,Female,"Bulldog, French",2014-09-09 15:35:00+00:00,,True
21095,Male,Chihuahua (Long Coat),2009-01-03 10:40:00+00:00,,True
21096,Male,"Retriever, Labrador",2015-06-04 09:20:00+00:00,,True
21097,Female,Siberian Husky,2015-09-15 16:11:00+00:00,,True
21098,Female,"Retriever, Labrador",2016-01-07 00:00:00+00:00,,True
21099,Female,Chow Chow,2010-03-23 00:00:00+00:00,,True
21100,Male,"Terrier, Boston",2013-09-08 00:00:00+00:00,,True
21101,Female,Beagle,2016-10-02 10:33:00+00:00,,True
21102,Male,"Terrier, American Pit Bull",2015-12-11 16:01:00+00:00,,True
21103,Male,Great Dane,2014-12-29 11:22:00+00:00,,True
21104,Male,Husky,2014-06-12 00:00:00+00:00,,True
21105,Male,"Hound, Basset",2010-10-25 00:00:00+00:00,,True
21106,Male,Norwegian Elkhound,2017-11-26 10:19:00+00:00,,True
21107,Male,"Retriever, Labrador",2013-01-14 16:45:00+00:00,,True
21108,Female,"Retriever, Labrador",2018-08-11 12:35:00+00:00,,True
21109,Female,Saint Bernard,2020-03-21 00:00:00+00:00,,True
21110,Female,Mixed Breed,2012-08-17 13:28:00+00:00,,True
21111,Male,Schnauzer,2009-12-28 10:49:00+00:00,,True
21112,Male,Husky,2015-11-15 00:00:00+00:00,,True
21113,Female,Poodle,2008-07-14 00:00:00+00:00,,True
21114,Female,Blue Heeler,2013-01-06 00:00:00+00:00,,True
21115,Male,Beagle,2011-03-18 11:37:00+00:00,,True
21116,Male,"Bulldog, English",2018-09-22 00:00:00+00:00,,False
21117,Female,"Shepherd, German",2017-11-17 00:00:00+00:00,,True
21118,Male,Retriever,2017-07-04 00:00:00+00:00,,True
21119,Male,Cock-A-Poo,2013-04-05 13:59:00+00:00,,True
21120,Male,Catahoula Leopard Dog,2017-03-26 09:29:00+00:00,,True
21121,Female,Beagle,2017-10-26 00:00:00+00:00,,True
21122,Male,Akita,2015-06-15 00:00:00+00:00,,True
21123,Female,"Setter, Irish",2019-01-11 00:00:00+00:00,,True
21124,Male,Mastiff,2018-12-30 13:27:00+00:00,2020-02-06T00:00:00.000Z,False
21125,Female,Corgi,2017-09-27 00:00:00+00:00,,False
21126,Female,"Collie, Border",2009-07-06 12:00:00+00:00,,True
21127,Female,"Shepherd, German",2014-03-17 13:18:00+00:00,,True
21128,Female,Husky,2019-02-04 00:00:00+00:00,,True
21129,Male,"Terrier, American Pit Bull",2019-08-13 00:00:00+00:00,,False
21130,Male,Bichon Frise,2009-04-05 00:00:00+00:00,,True
21131,Female,"Bulldog, French",2014-01-28 00:00:00+00:00,,True
21132,Female,Chihuahua (Smooth Coat),2009-03-14 00:00:00+00:00,,True
21133,Female,"Collie, Border",2014-09-11 00:00:00+00:00,,True
21134,Male,"Pointer, English",2017-03-04 00:00:00+00:00,,True
21135,Male,Chihuahua,2014-02-03 00:00:00+00:00,,True
21136,Female,Beagle,2015-04-13 00:00:00+00:00,,True
21137,Male,Pit Bull,2018-04-23 00:00:00+00:00,,True
21138,Male,"Terrier, Cairn",2005-06-26 00:00:00+00:00,,True
21139,Male,Husky,2015-12-30 00:00:00+00:00,,True
21140,Male,"Terrier, Yorkshire",2015-05-27 00:00:00+00:00,,True
21141,Female,Chihuahua,2013-02-24 14:20:00+00:00,,True
21142,Female,Pug,2016-11-18 11:51:00+00:00,,True
21143,Female,Akita,2009-05-01 00:00:00+00:00,2020-12-12T00:00:00.000Z,True
21144,Female,Poodle,2011-06-22 00:00:00+00:00,,True
21145,Male,Pug,2018-10-31 00:00:00+00:00,,True
21146,Female,Pit Bull,2011-11-29 00:00:00+00:00,,True
21147,Male,A Mississippi,2018-01-17 15:10:00+00:00,,True
21148,Female,"Pinscher, Doberman",2014-03-16 00:00:00+00:00,,True
21149,Female,Dalmatian,2011-11-08 16:13:00+00:00,,True
21150,Male,"Poodle, Miniature",2018-03-05 00:00:00+00:00,,True
21151,Male,"Poodle, Miniature",2012-08-18 11:11:00+00:00,,True
21152,Female,"Shepherd, German",2018-11-14 12:03:00+00:00,,False
21153,Male,Great Pyrenees,2018-07-19 00:00:00+00:00,,True
21154,Male,Boxer,2016-12-24 09:26:00+00:00,,True
21155,Male,"Coonhound, Black/Tan",2012-06-22 12:53:00+00:00,,True
21156,Male,"Terrier, American Pit Bull",2016-09-19 08:14:00+00:00,,True
21157,Female,"Terrier, Staffordshire Bull",2018-04-23 00:00:00+00:00,,True
21158,Male,Chihuahua,2013-07-21 00:00:00+00:00,,True
21159,Male,Mixed Breed,2016-04-11 14:50:00+00:00,,True
21160,Male,"Schnauzer, Miniature",2013-05-13 00:00:00+00:00,,True
21161,Female,Mixed Breed,2014-05-24 00:00:00+00:00,,True
21162,Male,Shih Tzu,2015-11-18 12:48:00+00:00,,True
21163,Male,Terrier,2015-09-01 09:05:00+00:00,,True
21164,Female,Retriever,2009-04-14 00:00:00+00:00,,True
21165,Male,"Retriever, Labrador",2016-09-04 16:17:00+00:00,,True
21166,Female,Terrier,2008-01-22 00:00:00+00:00,,True
21167,Female,"Terrier, Airedale",2012-03-19 16:26:00+00:00,,True
21168,Female,Australian Cattle Dog,2018-06-17 15:56:00+00:00,2020-01-30T00:00:00.000Z,True
21169,Male,Maltese,2010-08-18 00:00:00+00:00,2021-06-01T00:00:00.000Z,True
21170,Female,"Retriever, Labrador",2018-08-17 16:28:00+00:00,,False
21171,Male,"Retriever, Labrador",2011-05-07 00:00:00+00:00,,True
21172,Male,"Retriever, Labrador",2010-04-16 10:08:00+00:00,,True
21173,Male,Shih Tzu,2010-03-03 17:18:00+00:00,,True
21174,Male,Shih Tzu,2014-11-18 17:37:00+00:00,,True
21175,Female,Pug,2015-09-26 17:05:00+00:00,,False
21176,Male,"Retriever, Labrador",2017-07-14 00:00:00+00:00,,True
21177,Female,"Shepherd, German",2017-01-09 00:00:00+00:00,,True
21178,Female,"Bulldog, English",2016-12-22 09:00:00+00:00,,True
21179,Female,Chihuahua,2016-12-21 00:00:00+00:00,,True
21180,Female,"Retriever, Labrador",2018-08-25 00:00:00+00:00,,False
21181,Female,Pug,2012-10-03 18:02:00+00:00,,True
21182,Female,"Spaniel, American Cocker",2009-11-29 18:18:00+00:00,,True
21183,Male,Terrier,2012-08-15 00:00:00+00:00,,True
21184,Female,"Shepherd, Australian",2017-03-31 12:45:00+00:00,,True
21185,Female,"Shepherd, German",2017-08-04 17:07:00+00:00,,True
21186,Female,Pit Bull,2015-05-26 15:55:00+00:00,,True
21187,Female,"Retriever, Golden",2015-07-25 17:06:00+00:00,,True
21188,Male,"Shepherd, German",2014-01-27 09:45:00+00:00,,True
21189,Male,Terrier,2014-06-12 13:46:00+00:00,,True
21190,Female,"Shepherd, Australian",2016-03-22 00:00:00+00:00,,True
21191,Female,"Collie, Border",2017-09-12 14:07:00+00:00,,True
21192,Male,Blue Heeler,2016-02-13 00:00:00+00:00,,True
21193,Male,Rottweiler,2012-12-28 00:00:00+00:00,,False
21194,Male,"Bulldog, American",2015-01-24 00:00:00+00:00,,True
21195,Female,"Welsh Corgi, Pembroke",2013-07-21 12:35:00+00:00,,True
21196,Male,Mixed Breed,2017-09-20 00:00:00+00:00,,True
21197,Male,Beagle,2012-03-12 00:00:00+00:00,,True
21198,Male,"Bulldog, French",2017-05-22 00:00:00+00:00,,True
21199,Male,"Retriever, Labrador",2007-08-26 00:00:00+00:00,2019-06-21T10:49:00.000Z,True
21200,Female,"Shepherd, German",2014-12-06 00:00:00+00:00,,True
21201,Female,Beagle,2009-04-12 00:00:00+00:00,,True
21202,Male,Chinese Shar-Pei,2013-10-15 00:00:00+00:00,,True
21203,Male,Terrier,2018-10-16 18:02:00+00:00,,True
21204,Male,Shih Tzu,2014-10-29 00:00:00+00:00,,True
21205,Female,"Terrier, Parson Russell",2009-08-21 16:59:00+00:00,,True
21206,Male,Dachshund,2008-07-02 00:00:00+00:00,,True
21207,Male,Dachshund,2016-08-17 09:54:00+00:00,,True
21208,Male,Boxer,2012-01-14 14:57:00+00:00,,True
21209,Male,Boxer,2017-07-08 14:11:00+00:00,,True
21210,Female,Saint Bernard,2018-01-29 00:00:00+00:00,,True
21211,Female,"Shepherd, German",2017-03-26 00:00:00+00:00,,True
21212,Female,"Terrier, Yorkshire",2009-01-28 00:00:00+00:00,,True
21213,Female,"Retriever, Labrador",2018-03-09 08:59:00+00:00,,True
21214,Male,Newfoundland,2011-08-22 15:01:00+00:00,,True
21215,Female,"Spaniel, English Springer",2008-12-19 00:00:00+00:00,2020-09-17T18:47:27.000Z,True
21216,Male,"Poodle, Giant",2018-04-22 16:58:00+00:00,,True
21217,Female,"Terrier, Bull",2015-10-30 00:00:00+00:00,,True
21218,Female,"Shepherd, Australian",2019-02-16 00:00:00+00:00,,True
21219,Male,Pit Bull,2015-06-24 00:00:00+00:00,,True
21220,Male,"Retriever, Golden",2017-01-04 00:00:00+00:00,,True
21221,Female,Maltese,2016-07-28 16:40:00+00:00,,True
21222,Male,"Shepherd, Australian",2017-04-20 14:54:00+00:00,,True
21223,Female,Terrier,2017-09-19 00:00:00+00:00,,True
21224,Female,Pit Bull,2019-07-03 09:06:00+00:00,,True
21225,Male,Chihuahua,2017-12-30 00:00:00+00:00,,True
21226,Female,"Terrier, West Highland White",2015-10-16 00:00:00+00:00,,True
21227,Male,"Poodle, Toy",2014-08-21 00:00:00+00:00,,True
21228,Male,Terrier,2016-01-04 00:00:00+00:00,,True
21229,Male,"Welsh Corgi, Pembroke",2014-05-13 00:00:00+00:00,,True
21230,Male,"Retriever, Labrador",2018-10-19 00:00:00+00:00,,True
21231,Male,"Shepherd, German",2017-05-25 15:19:00+00:00,,True
21232,Male,Schnauzer,2016-11-07 16:07:00+00:00,,True
21233,Male,Pit Bull,2016-03-24 00:00:00+00:00,,True
21234,Male,Beagle,2014-01-10 00:00:00+00:00,,True
21235,Female,"Retriever, Labrador",2015-03-12 16:30:00+00:00,,True
21236,Male,Husky,2017-02-13 00:00:00+00:00,2020-02-18T00:00:00.000Z,True
21237,Male,"Bulldog, American",2018-12-01 00:00:00+00:00,2020-01-28T16:40:31.000Z,True
21238,Female,Poodle,2017-06-30 14:56:00+00:00,,True
21239,Female,"Spaniel, English Cocker",2006-03-02 13:48:00+00:00,2020-11-19T00:00:00.000Z,True
21240,Male,Chihuahua,2011-10-11 00:00:00+00:00,2021-08-17T00:00:00.000Z,True
21241,Female,"Retriever, Labrador",2018-01-11 16:03:00+00:00,,True
21242,Male,Dalmatian,2017-04-29 12:26:00+00:00,,True
21243,Male,"Hound, Basset",2011-07-23 00:00:00+00:00,,True
21244,Female,Mixed Breed,2009-01-02 00:00:00+00:00,,True
21245,Male,Pit Bull,2013-09-16 00:00:00+00:00,,True
21246,Female,Chihuahua,2016-12-03 08:46:00+00:00,,True
21247,Male,Mixed Breed,2017-03-01 17:20:00+00:00,,True
21248,Male,Husky,2013-10-24 13:55:00+00:00,,True
21249,Male,"Retriever, Labrador",2014-06-01 00:00:00+00:00,,True
21250,Male,Hound,2011-05-05 00:00:00+00:00,,True
21251,Male,"Terrier, Yorkshire",2011-06-18 17:48:00+00:00,,True
21252,Female,Pug,2018-05-17 00:00:00+00:00,,True
21253,Male,Pomeranian,2003-12-21 00:00:00+00:00,,True
21254,Female,Mixed Breed,2017-09-08 14:29:00+00:00,,True
21255,Female,Mixed Breed,2019-05-02 00:00:00+00:00,,True
21256,Female,Maltese,2014-12-23 00:00:00+00:00,,True
21257,Female,"Retriever, Labrador",2015-12-28 14:34:00+00:00,,True
21258,Male,"Terrier, Yorkshire",2015-11-28 11:51:00+00:00,,True
21259,Female,Dachshund,2018-05-22 00:00:00+00:00,,True
21260,Female,Chihuahua,2017-04-13 12:42:00+00:00,,True
21261,Female,"Terrier, Black Russian",2013-04-28 00:00:00+00:00,2020-08-08T14:23:00.000Z,True
21262,Female,"Bulldog, English",2016-02-19 00:00:00+00:00,,True
21263,Male,Shih Tzu,2017-04-15 10:34:00+00:00,,True
21264,Male,Mixed Breed,2015-01-08 00:00:00+00:00,,True
21265,Female,Mixed Breed,2013-12-22 00:00:00+00:00,,True
21266,Male,"Terrier, Boston",2016-08-28 00:00:00+00:00,,True
21267,Male,Mixed Breed,2017-02-05 17:21:00+00:00,,True
21268,Female,Terrier,2014-04-26 09:34:00+00:00,,True
21269,Male,"Shepherd, German",2015-06-01 00:00:00+00:00,,True
21270,Male,Chihuahua,2014-10-26 00:00:00+00:00,,True
21271,Male,Husky,2018-02-27 08:22:00+00:00,,True
21272,Male,"Terrier, Yorkshire",2011-06-26 14:27:00+00:00,,True
21273,Female,"Terrier, American Pit Bull",2014-06-15 00:00:00+00:00,,True
21274,Male,"Terrier, Yorkshire",2010-11-16 14:47:00+00:00,,True
21275,Male,Mastiff,2016-08-13 11:17:00+00:00,,True
21276,Male,"Shepherd, Australian",2014-01-03 16:25:00+00:00,,True
21277,Male,Bloodhound,2012-06-11 07:54:00+00:00,,True
21278,Male,Bichon Frise,2017-02-04 00:00:00+00:00,,True
21279,Female,Maltese,2014-11-21 00:00:00+00:00,,False
21280,Male,Sharpei,2018-11-22 00:00:00+00:00,,True
21281,Female,Chihuahua (Smooth Coat),2013-06-13 14:18:00+00:00,,False
21282,Male,"Retriever, Labrador",2018-06-22 09:35:00+00:00,,True
21283,Male,Boxer,2014-08-23 15:31:00+00:00,,True
21284,Female,Pit Bull,2011-06-03 13:57:00+00:00,,True
21285,Male,"Retriever, Labrador",2015-12-18 18:11:00+00:00,,True
21286,Male,"Retriever, Golden",2017-01-30 15:29:00+00:00,,True
21287,Female,"Shepherd, German",2018-01-07 00:00:00+00:00,,True
